0,1,2,3,4,5,6,7,8,9,10,11
0.345958612220679,-3.350974493482276,-1.2915604678767536,-0.6889044786168322,-5.695900272525824,-2.9468465024312382,-0.282266926420371,-2.0741852551119724,-11.7229666602346,-1.6376748900876836,-0.7704121263287027,1.1082012828834726
-3.293600827078029,1.1863198198406515,0.6271610005837158,-4.419096543168972,-0.11686704330949205,-2.8765809935339197,-0.13924490326163297,5.472580459401366,5.136089763097374,-1.7981307089424616,4.639109842082553,-0.07623148277987321
-1.3266759592504025,1.1841227466474726,-2.029611966457746,15.525907049771918,-4.182417264170406,0.7340702505257166,-2.0138211764010747,5.464462770978079,0.050946542266401065,3.882849308543456,-3.217055609391979,-1.496018070908677
1.8551703127751655,0.05698654610093712,-3.5502720280886892,2.844344255537948,0.23725072401651814,3.3084775638146167,-0.5998380369344263,-0.22443115613923648,-0.6352002802285064,1.1426149479154364,-3.561363499559647,0.6087793340369307
-1.107478231507288,-2.365699660455001,-6.5037539117465775,6.3438852098036715,-2.180733045721033,1.4369527174731067,-0.8709464467561523,4.313066142911199,-3.582386222560553,-0.671762806854211,0.014080665074057475,4.3558146407714355
1.2639494151509885,1.3982403590896135,7.977472741562407,4.006873578741878,-1.9163602263010455,-5.268919488512651,-1.1047513925295975,0.6031035394743072,-2.926587953321146,1.2759846404260604,-3.616230518568362,0.9170816494328928
-1.0663308839752934,2.716254348783739,9.44889484754706,-3.9812265049232143,-4.626660734110109,-7.133745860732482,3.4274442289973908,5.030132376164946,1.4366646789732223,1.2649045721902958,4.619669323984013,0.4812508178414845
3.7640296015794865,2.540109297037117,1.1461949647606589,3.1242229314238585,1.0877554183987002,-2.6744439739623607,0.25425289062756984,2.508529341151647,0.4977438124140887,2.508331802948284,-2.7696863667466523,0.4317411519388752
-0.6703650778346422,-1.5379554499966943,-0.6985002192320211,6.621498008204037,-3.6175620503293775,-3.869964620225752,1.3414804328952672,-7.395682977881576,2.6560592615486955,-4.043093135444058,5.157660095095733,-0.3878019691572005
0.9384327286063683,3.2410940978421734,7.355210683732836,-4.426505746346957,-4.396679933849789,-5.823803325818716,5.39867447946596,-6.296850756856872,4.5649323597858285,-4.169042737545147,-1.5762168383289754,-0.4815133969356294
-0.3819817524452489,1.219195715977599,5.994173640444377,-9.855530924589285,5.4687561964799425,3.7187389958979136,1.3441113727871414,0.5977983258927393,3.397303964835559,5.4301683142878705,-5.649098783635809,-0.5573927767509423
2.394386183576697,0.3974584899920792,2.7110508525968955,-10.874141767326707,4.877641224866823,4.742233994629775,-0.8713772084322953,-5.505109914954668,-5.585004343451183,-0.2156757377601354,0.6468731547811403,0.5402054061996392
-1.8279005534117783,-1.1788948442576404,-2.0951438764693897,-2.2711402774969818,-2.5095417035099032,-3.305814033272524,-0.6803438376320917,2.6606518645750814,1.131837806348778,-1.417177884190595,3.820147546328846,-0.06585419478995513
1.8579991838697998,-0.7357755792277842,-1.2296997246940276,4.261707883290192,5.493845090873187,3.069560692617115,0.2471979908080293,-3.878201812822387,0.750860415683915,0.524993671851289,-2.1114498650354094,-4.114881094215202
-0.6070904854115078,-2.5209338615775096,-7.147194465210954,-9.861818631782118,8.124522204037348,2.4025499404714146,-4.090523101120168,10.124167306427282,-1.749592215098396,1.9612798035645276,3.914769093054989,-0.2887098264360265
-0.3282554089979488,1.3370416410430828,-0.9107529471157728,0.17861563630224664,4.211540111297668,3.473931873985558,1.930822887494014,-4.336493965719679,4.3531578728901525,0.45296676145182013,-1.0564547406578946,-0.736805487356333
-1.8102468578670654,-3.5865891733575537,-9.803669124336047,3.4713103211753014,-0.2585886961432222,11.013602769074428,-3.2908712535875644,-7.063536287490243,2.2261411970503757,-4.4915359223547515,1.5156586278520994,-0.23786598377487755
